"","CNTRYID","CNT","CNTSCHID","CNTSTUID","CYC","NatCen","STRATUM","SUBNATIO","OECD","BOOKID","ST001D01T","ST003D02T","ST003D03T","ST004D01T","ST005Q01TA","ST007Q01TA","ST011Q04TA","ST154Q01HA","IC001Q01TA","IC001Q02TA","IC001Q03TA","IC001Q04TA","IC001Q05TA","IC001Q07TA","IC009Q01TA","IC009Q02TA","IC009Q03TA","IC009Q05NA","IC009Q06NA","IC002Q01HA","IC004Q01HA","ST013Q01TA","MISCED","FISCED","HISCED","PARED","MISCED_D","FISCED_D","HISCED_D","PAREDINT","HISEI","MMINS","LMINS","SMINS","TMINS","STUBMI","ESCS","ICTHOME","ICTSCH","HEDRES","WEALTH","ICTRES","EMOSUPS","STIMREAD","ADAPTIVITY","BODYIMA","SOCONPA","PVMATH","PVREAD","PVSCIE","W_FSTUWT"
"4596",484,"MEX",48400182,48400437,"07MS","048400","MEX0007","4840000",1,7,10,3,2002,2,1,1,1,2,1,NA,3,1,1,2,1,2,2,1,1,3,3,4,6,4,6,16,6,4,6,16,82.41,180,240,420,NA,23.7,0.5912,7,8,1.1793,-1.4061,-1.0359,-0.6576,0.7551,0.8329,0.2478,0.9078,441.3594,463.8071,476.7672,307.37181
"4597",484,"MEX",48400182,48400845,"07MS","048400","MEX0007","4840000",1,28,10,6,2002,2,3,3,2,5,3,3,3,3,3,3,1,2,3,1,1,4,4,1,2,2,2,9,2,2,2,9,16.5,NA,NA,NA,NA,NA,-2.8277,3,8,-2.3391,-2.7269,-2.8554,NA,-1.0405,-0.4708,0.5871,-0.3986,371.4071,390.2457,370.8442,307.37181
"4598",484,"MEX",48400182,48401684,"07MS","048400","MEX0007","4840000",1,8,10,10,2002,2,3,3,1,2,3,1,1,1,2,2,1,3,3,1,1,2,3,1,2,2,2,9,2,2,2,9,36.35,NA,NA,NA,NA,NA,-1.839,7,5,-0.9302,-1.5881,-0.8694,NA,0.1494,0.836,-2.4111,-1.5628,472.5016,433.9351,446.1057,307.37181
"4599",484,"MEX",48400182,48401685,"07MS","048400","MEX0007","4840000",1,10,10,3,2002,1,1,3,1,5,1,3,3,1,3,1,1,3,3,1,1,3,4,1,4,2,4,12,4,2,4,12,17,NA,NA,NA,NA,24.35,-1.5229,6,6,-1.0752,-1.0341,-0.8794,NA,0.2464,0.7397,0.5694,0.3691,452.0536,473.0669,443.1236,329.14801
"4600",484,"MEX",48400182,48401791,"07MS","048400","MEX0007","4840000",1,21,10,1,2002,1,3,4,1,4,3,1,2,3,2,1,1,3,3,1,1,4,4,2,2,1,2,9,2,1,2,9,39.04,90,120,240,1260,26.64,-1.612,5,5,-0.1357,-1.3074,-1.8141,-2.0851,0.2147,0.1041,NA,-0.124,430.0475,473.9942,473.7133,329.14801
"4601",484,"MEX",48400182,48402061,"07MS","048400","MEX0007","4840000",1,19,10,7,2002,2,3,1,1,3,1,1,1,1,1,1,1,3,3,1,1,2,5,1,2,5,5,14,2,5,5,14.5,51.92,300,240,480,1680,19.72,-0.259,10,7,-1.1443,-0.0102,0.3692,1.0346,-0.6163,0.1041,1.8425,-1.0299,516.6355,467.4354,483.5843,307.37181
"4602",484,"MEX",48400182,48402135,"07MS","048400","MEX0007","4840000",1,11,10,2,2002,1,3,3,2,2,3,3,3,3,3,3,1,3,3,1,1,2,2,1,2,2,2,9,2,2,2,9,25.95,NA,NA,NA,NA,NA,-2.8075,0,7,-2.049,-3.7726,-2.9116,NA,-0.62,2.0073,0.9248,-1.0071,352.2497,369.7731,326.5129,329.14801
"4603",484,"MEX",48400182,48402542,"07MS","048400","MEX0007","4840000",1,14,10,4,2002,1,2,2,1,4,1,1,1,1,2,1,3,3,3,1,1,2,2,5,6,6,6,16,6,6,6,16,76.49,120,160,120,1400,27.97,1.1729,10,5,-1.2049,0.8264,1.7421,-1.58,-0.9225,-0.2644,-1.8482,-1.0299,480.3137,560.7928,532.6513,329.14801
"4604",484,"MEX",48400182,48403215,"07MS","048400","MEX0007","4840000",1,15,10,9,2002,1,4,NA,2,2,3,3,3,1,2,1,1,3,3,1,2,3,4,1,1,NA,1,6,1,NA,1,6,35.34,NA,NA,NA,NA,30.48,-2.5399,4,5,-2.3391,-1.7399,-1.7779,NA,-1.3412,-0.0791,-2.4111,-2.9377,468.4201,493.8869,451.9357,329.14801
"4605",484,"MEX",48400182,48403497,"07MS","048400","MEX0007","4840000",1,20,10,3,2002,2,4,1,1,6,2,1,3,1,1,1,1,3,3,1,1,2,2,1,1,4,4,12,1,4,4,12,25.23,NA,NA,NA,NA,NA,-1.1582,6,7,0.031,-0.9876,-0.3918,NA,0.0291,-0.0818,1.5661,-0.0974,420.1099,381.9059,420.2412,307.37181
"4606",484,"MEX",48400182,48403779,"07MS","048400","MEX0007","4840000",1,23,10,6,2002,1,3,3,1,4,3,1,3,1,3,1,1,3,3,1,1,3,3,1,2,2,2,9,2,2,2,9,44.14,NA,NA,NA,NA,21.48,-1.7448,4,5,-1.4781,-1.8423,-0.94,NA,-0.3605,-0.1716,-0.8487,0.1965,473.6302,429.3072,425.5868,329.14801
"4607",484,"MEX",48400182,48404041,"07MS","048400","MEX0007","4840000",1,9,10,3,2002,2,3,3,1,4,1,3,3,1,1,1,1,3,3,1,1,4,4,4,2,2,2,9,2,2,2,9,50.37,180,180,135,NA,31.02,-1.367,7,5,-1.3525,-1.5808,-1.2275,-0.6576,-1.6579,0.4572,0.1306,0.3334,441.5641,497.5227,515.6724,307.37181
"4608",484,"MEX",48400182,48404340,"07MS","048400","MEX0007","4840000",1,16,10,9,2002,2,NA,NA,NA,NA,2,1,3,1,3,1,1,3,3,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.04,NA,NA,NA,NA,25.01,NA,7,6,NA,NA,NA,NA,NA,NA,-0.4228,-0.975,432.6104,454.8333,455.4475,307.37181
"4609",484,"MEX",48400182,48405614,"07MS","048400","MEX0007","4840000",1,6,10,4,2002,2,3,3,1,5,1,2,3,1,3,1,1,3,3,1,1,3,4,1,2,2,2,9,2,2,2,9,22.57,NA,NA,NA,NA,21.63,-1.9176,6,7,-1.0752,-1.1698,-0.6068,NA,0.4072,-0.474,-0.9055,-1.0299,484.2151,457.7242,425.295,307.37181
"4610",484,"MEX",48400182,48405616,"07MS","048400","MEX0007","4840000",1,24,10,2,2002,2,3,3,1,2,1,1,3,1,3,1,1,1,3,1,NA,3,4,2,2,2,2,9,2,2,2,9,35.34,180,300,480,1680,22.72,-1.6279,8,5,1.1793,-1.8029,-0.94,1.0346,-0.9263,0.4572,NA,0.9078,527.1792,443.1917,504.502,307.37181
"4611",484,"MEX",48400182,48405705,"07MS","048400","MEX0007","4840000",1,4,10,12,2002,2,2,2,1,1,1,3,3,1,3,1,1,3,3,NA,2,3,3,3,6,6,6,16,6,6,6,16,70.5,120,120,120,1920,19.83,0.3279,5,5,-0.6947,-1.2474,-1.2275,1.0346,0.2751,0.1915,1.7834,-0.0974,478.2651,443.1736,441.1516,307.37181
"4612",484,"MEX",48400182,48405848,"07MS","048400","MEX0007","4840000",1,8,10,3,2002,2,1,4,1,3,3,1,3,1,3,3,1,3,3,1,1,4,NA,1,4,1,4,12,4,1,4,12,35.82,NA,NA,NA,NA,28.4,-1.788,4,6,-1.9183,-2.6686,-1.7005,NA,-0.9225,0.4572,-0.2393,-1.0299,359.4264,349.0932,346.9359,307.37181
"4613",484,"MEX",48400182,48405954,"07MS","048400","MEX0007","4840000",1,5,10,3,2002,2,1,1,1,5,1,1,1,1,2,2,1,1,NA,1,1,2,3,3,6,6,6,16,6,6,6,16,88.31,180,180,480,1800,21.43,0.6498,10,6,0.0477,-0.8523,-0.5662,1.0346,-0.0073,0.4572,0.9114,0.3334,507.0156,531.8033,506.3342,307.37181
"4614",484,"MEX",48400182,48406310,"07MS","048400","MEX0007","4840000",1,19,10,12,2002,1,3,3,2,5,3,1,3,1,2,1,1,3,3,1,2,4,4,2,2,2,2,9,2,2,2,9,22.57,NA,NA,NA,NA,27.34,-2.1254,5,7,-1.3099,-1.6693,-0.94,NA,0.0267,-0.4708,0.9264,0.3334,368.5219,407.544,349.3743,329.14801
"4615",484,"MEX",48400182,48406401,"07MS","048400","MEX0007","4840000",1,22,10,3,2002,1,2,2,1,6,1,1,1,1,2,1,3,3,3,1,1,4,4,4,6,6,6,16,6,6,6,16,76.49,360,360,360,2100,18.97,1.0598,9,5,0.0477,0.3817,1.8669,0.3622,0.2464,-0.1687,0.1306,-0.0974,529.6437,548.9395,513.8424,329.14801
"4616",484,"MEX",48400182,48406700,"07MS","048400","MEX0007","4840000",1,29,10,6,2002,2,4,5,2,4,3,3,3,3,3,1,1,3,3,1,1,4,5,1,1,0,1,6,1,0,1,6,39.04,275,165,440,1540,23.51,-2.854,2,6,-1.956,-2.9264,-2.5634,1.0346,-0.3644,1.1853,-0.2393,-1.5628,389.0807,442.2413,428.9897,307.37181
"4617",484,"MEX",48400182,48407389,"07MS","048400","MEX0007","4840000",1,13,10,2,2002,1,2,4,1,2,2,1,3,1,2,1,1,2,3,1,1,2,2,3,6,1,6,16,6,1,6,16,72.3,240,240,480,1680,25.4,0.0648,8,5,-1.0118,-1.5896,-1.2275,1.0346,0.5102,0.8329,0.1306,0.9078,557.7452,566.746,516.6394,329.14801
"4618",484,"MEX",48400182,48407442,"07MS","048400","MEX0007","4840000",1,12,10,2,2002,1,4,3,2,4,3,3,3,3,3,1,1,3,3,1,2,4,5,1,1,2,2,9,1,2,2,9,39.04,180,180,480,1020,18.49,-2.3731,2,4,-1.6618,-3.0004,-2.5634,1.0346,-1.2261,-0.5786,-0.3258,-0.3986,512.5362,488.814,498.7997,329.14801
"4619",484,"MEX",48400182,48407640,"07MS","048400","MEX0007","4840000",1,1,10,6,2002,1,2,3,1,2,1,2,3,1,3,1,1,3,3,1,1,3,3,4,6,2,6,16,6,2,6,16,76.49,100,100,100,1500,20.31,0.8425,6,5,1.1793,-0.3853,-0.3918,-1.1847,-0.0042,0.1888,NA,-0.3986,584.8936,616.3037,566.4236,329.14801
"4620",484,"MEX",48400182,48408016,"07MS","048400","MEX0007","4840000",1,20,10,5,2002,2,4,3,2,3,3,3,3,3,3,3,1,2,3,1,1,4,4,3,1,2,2,9,1,2,2,9,16.38,NA,NA,NA,NA,18.84,-2.6426,3,9,-1.6692,-3.1664,-2.9116,NA,-0.6575,-0.1687,-0.2393,0.3691,464.5563,399.7426,443.1159,307.37181
"4621",484,"MEX",48400183,48400268,"07MS","048400","MEX0007","4840000",1,12,10,9,2002,1,2,2,1,5,1,2,1,1,2,1,1,3,3,1,1,2,2,1,3,3,3,12,3,3,3,12,72.27,NA,NA,NA,NA,23.66,-0.2473,10,4,-1.0118,-0.2588,-0.4533,NA,0.2751,-1.0504,0.133,NA,457.4032,456.326,452.3899,158.87126
"4622",484,"MEX",48400183,48400629,"07MS","048400","MEX0007","4840000",1,7,10,5,2002,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,468.7653,511.2071,501.5959,177.562
"4623",484,"MEX",48400183,48400875,"07MS","048400","MEX0007","4840000",1,17,10,7,2002,2,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,3,3,5,4,5,14,5,4,5,14.5,76.65,200,200,200,1300,23.53,1.0578,9,7,-0.1357,1.0663,0.7693,-0.6576,0.5102,-0.474,-0.8499,-1.0299,494.0651,417.6959,423.0671,177.562
"4624",484,"MEX",48400183,48401193,"07MS","048400","MEX0007","4840000",1,21,10,10,2002,1,2,2,1,4,1,2,3,1,2,1,2,2,2,1,3,1,2,3,5,6,6,16,5,6,6,16,56,NA,NA,NA,NA,25.39,0.6172,8,6,1.1793,0.2138,0.0595,NA,-0.3644,-0.5786,0.1306,0.9078,529.7277,510.5332,476.8963,158.87126
"4625",484,"MEX",48400183,48401308,"07MS","048400","MEX0007","4840000",1,19,10,11,2002,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,517.5707,547.3408,541.7631,177.562
"4626",484,"MEX",48400183,48401344,"07MS","048400","MEX0007","4840000",1,6,10,6,2002,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467.4937,504.3327,467.6738,177.562
"4627",484,"MEX",48400183,48401432,"07MS","048400","MEX0007","4840000",1,8,10,1,2002,2,2,1,1,2,3,1,3,1,1,1,1,3,3,1,1,1,3,1,5,4,5,14,5,4,5,14.5,57.03,NA,NA,NA,NA,24.84,-0.4375,6,5,-1.0118,-1.1011,-0.6068,NA,-0.96,-0.1716,0.1306,0.9078,585.1934,576.9661,576.3428,177.562
"4628",484,"MEX",48400183,48401598,"07MS","048400","MEX0007","4840000",1,10,10,9,2002,2,1,1,1,2,3,1,1,1,1,1,2,3,3,1,3,3,3,1,4,4,4,12,4,4,4,12,59.76,200,200,200,1450,15.43,-0.4641,7,3,-1.2622,0.1625,-0.349,1.0346,2.0871,2.0073,0.1306,0.3334,546.467,556.9014,550.2089,177.562
"4629",484,"MEX",48400183,48402170,"07MS","048400","MEX0007","4840000",1,27,10,3,2002,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351.7865,372.4704,370.3105,177.562
"4630",484,"MEX",48400183,48402500,"07MS","048400","MEX0007","4840000",1,1,10,3,2002,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390.2134,400.621,399.1293,158.87126
"4631",484,"MEX",48400183,48402615,"07MS","048400","MEX0007","4840000",1,35,10,5,2002,2,3,2,1,4,1,NA,2,1,2,1,1,3,3,1,2,3,3,2,2,6,6,16,2,6,6,16,86.72,250,200,200,1450,19.44,0.7925,8,8,-0.6122,-0.5115,-0.8794,1.0346,1.1543,0.937,1.8425,0.9078,534.4298,548.6717,566.7427,177.562
"4632",484,"MEX",48400183,48402914,"07MS","048400","MEX0007","4840000",1,3,10,7,2002,1,2,1,1,6,1,1,1,1,3,1,2,3,3,1,2,3,3,2,6,4,6,16,6,4,6,16,25.95,200,200,100,1750,23.47,-0.3651,8,6,0.2646,0.0404,-0.0154,1.0346,-0.1313,0.2783,0.2455,0.9078,421.5156,455.9232,442.3905,158.87126
"4633",484,"MEX",48400183,48403409,"07MS","048400","MEX0007","4840000",1,34,10,11,2002,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,529.2406,577.1768,578.0334,158.87126
"4634",484,"MEX",48400183,48403496,"07MS","048400","MEX0007","4840000",1,13,10,5,2002,1,1,1,1,4,3,1,1,1,1,1,3,3,3,2,1,2,3,2,5,6,6,16,5,6,6,16,76.65,200,200,100,1750,24.92,0.0878,6,5,-1.9183,-1.0448,-0.8794,0.6402,-1.3412,-1.4494,-0.5062,-0.5578,508.9832,552.0375,530.3968,158.87126
"4635",484,"MEX",48400183,48403570,"07MS","048400","MEX0007","4840000",1,24,10,3,2002,1,2,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,4,2,6,4,6,16,6,4,6,16,44.92,240,240,120,NA,17.78,-0.2938,7,10,-0.8449,-1.0474,-0.4985,-0.6576,-0.62,-0.5786,0.1306,-1.0299,348.0039,370.2003,360.2511,158.87126
"4636",484,"MEX",48400183,48403620,"07MS","048400","MEX0007","4840000",1,9,10,3,2002,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,498.6732,459.432,459.5531,177.562
"4637",484,"MEX",48400183,48404035,"07MS","048400","MEX0007","4840000",1,10,10,9,2002,1,1,1,1,5,1,1,2,1,1,1,1,3,3,1,1,2,3,2,6,6,6,16,6,6,6,16,86.72,300,300,250,2000,17.3,0.9488,9,5,0.1806,-0.1263,-0.6231,0.2169,0.2432,-0.5786,NA,-0.5578,568.7264,585.0256,574.5547,158.87126
"4638",484,"MEX",48400183,48404178,"07MS","048400","MEX0007","4840000",1,13,10,1,2002,2,2,3,1,5,1,1,1,1,1,1,1,3,3,1,1,4,3,2,6,2,6,16,6,2,6,16,58.77,200,200,200,1400,17.71,0.0674,10,5,-1.0118,-0.5567,-0.5742,0.2169,-2.3003,-2.2652,-0.2393,0.1965,494.9361,548.6747,517.1999,177.562
"4639",484,"MEX",48400183,48404916,"07MS","048400","MEX0007","4840000",1,18,10,8,2002,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,485.072,527.5615,507.1892,177.562
"4640",484,"MEX",48400183,48405188,"07MS","048400","MEX0007","4840000",1,16,10,5,2002,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427.3686,458.2006,478.6478,177.562
"4641",484,"MEX",48400183,48405495,"07MS","048400","MEX0007","4840000",1,22,10,9,2002,1,3,1,1,5,3,1,2,1,3,1,1,3,3,1,1,2,3,3,2,6,6,16,2,6,6,16,75.13,200,200,200,1450,25.34,0.413,7,5,-0.8449,-0.9589,-0.1536,1.0346,-1.037,-1.601,0.6089,0.9078,594.6339,608.073,594.417,158.87126
"4642",484,"MEX",48400183,48405507,"07MS","048400","MEX0007","4840000",1,2,10,8,2002,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,482.3016,437.7728,442.2657,177.562
"4643",484,"MEX",48400183,48405998,"07MS","048400","MEX0007","4840000",1,23,10,5,2002,1,2,2,1,4,1,2,3,1,2,1,3,3,3,2,2,3,3,1,6,6,6,16,6,6,6,16,48.1,250,200,150,2000,22.31,0.0026,7,4,0.2646,-0.1925,-0.3918,1.0346,-1.2261,0.4572,-0.5858,0.9078,376.1589,414.395,414.4241,158.87126
"4644",484,"MEX",48400183,48406270,"07MS","048400","MEX0007","4840000",1,21,10,4,2002,2,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,6,6,16,6,6,6,16,62.13,200,150,200,2350,NA,0.9007,NA,NA,-0.6122,1.0609,0.2377,-0.6576,-0.0999,0.836,NA,NA,494.0383,510.9014,508.0643,177.562
"4645",484,"MEX",48400183,48406660,"07MS","048400","MEX0007","4840000",1,15,11,5,2002,1,1,1,1,5,1,2,2,1,3,1,3,3,3,2,3,3,3,4,6,6,6,16,6,6,6,16,67.94,NA,NA,NA,NA,20.76,0.7936,6,2,-0.8449,0.7606,0.333,NA,1.4931,-1.4494,-0.8487,0.9078,527.4836,578.3188,548.6541,158.87126
"4646",484,"MEX",48400183,48406691,"07MS","048400","MEX0007","4840000",1,1,10,12,2002,2,3,1,1,4,1,3,3,1,1,1,2,3,3,2,3,2,2,2,2,4,4,12,2,4,4,12,44.94,180,135,180,900,12.42,-1.1934,5,4,-1.3525,-1.59,-1.2275,1.0346,-0.62,-0.9282,-0.5097,0.3691,485.6646,538.1747,489.4702,177.562
"4647",484,"MEX",48400183,48406693,"07MS","048400","MEX0007","4840000",1,14,10,2,2002,1,1,1,1,5,1,3,2,1,3,1,1,3,3,1,2,5,5,2,4,4,4,12,4,4,4,12,57.03,NA,NA,NA,NA,19.72,-0.6142,5,4,-1.2622,-0.7263,-0.8794,-0.6576,-0.6237,-0.9282,0.1306,0.0157,387.2359,458.3626,451.5423,158.87126
"4648",484,"MEX",48400183,48406999,"07MS","048400","MEX0007","4840000",1,22,10,6,2002,2,2,1,1,5,2,2,2,1,2,1,1,3,2,1,1,3,2,3,6,4,6,16,6,4,6,16,58.77,NA,NA,NA,NA,19.02,0.3716,10,7,-0.6122,-0.4401,-0.5742,NA,-0.62,-1.4537,-0.2393,-1.5628,487.4834,405.0728,393.9777,177.562
"4649",484,"MEX",48400183,48407365,"07MS","048400","MEX0007","4840000",1,9,10,9,2002,1,1,4,2,4,1,3,3,3,3,3,1,2,2,2,2,4,3,2,5,1,5,14,5,1,5,14.5,39.04,NA,NA,NA,NA,20.4,-1.3586,2,10,-1.6291,-3.474,-3.768,NA,-1.2261,-0.9282,NA,0.9078,466.615,457.881,443.2138,158.87126
"4650",484,"MEX",48400183,48407402,"07MS","048400","MEX0007","4840000",1,4,10,9,2002,1,2,2,1,5,1,1,1,1,1,1,2,3,3,3,3,2,2,2,6,6,6,16,6,6,6,16,72.3,250,250,250,2000,20.96,1.0517,10,3,1.1793,0.8968,0.333,1.0346,2.0871,1.1853,NA,NA,425.1433,438.9068,416.7552,158.87126
"4651",484,"MEX",48400183,48407719,"07MS","048400","MEX0007","4840000",1,5,10,8,2002,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,484.4932,516.8233,481.5077,177.562
"4652",484,"MEX",48400183,48407763,"07MS","048400","MEX0007","4840000",1,11,10,11,2002,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,460.4237,482.3406,491.8501,158.87126
"4653",484,"MEX",48400183,48407817,"07MS","048400","MEX0007","4840000",1,2,10,6,2002,1,1,1,1,2,2,1,3,1,2,1,2,3,3,2,1,1,3,3,6,6,6,16,6,6,6,16,81.4,200,150,200,1450,24.22,0.5492,7,6,-1.0752,-0.4192,-0.8499,-0.6576,-1.7115,-1.4494,NA,-1.5149,546.0428,643.0719,605.7983,158.87126
"4654",484,"MEX",48400184,48400139,"07MS","048400","MEX0007","4840000",1,21,10,3,2002,1,2,3,1,3,1,1,3,1,1,1,1,3,3,1,1,3,3,2,6,5,6,16,6,5,6,16,66.42,100,100,150,NA,20.03,0.1939,9,8,-0.4903,-0.7833,-0.6231,1.0346,-0.3335,0.4572,1.3115,0.9078,441.6105,437.9911,434.7523,96.94047
"4655",484,"MEX",48400184,48400260,"07MS","048400","MEX0007","4840000",1,3,10,5,2002,1,4,1,1,3,3,1,2,1,3,1,3,3,3,1,2,2,3,3,1,6,6,16,1,6,6,16,86.72,175,140,140,1190,NA,0.3838,6,5,-1.3525,-1.2753,-1.7601,1.0346,-0.62,0.4572,NA,NA,505.0545,504.8912,469.8827,96.94047
"4656",484,"MEX",48400184,48400397,"07MS","048400","MEX0007","4840000",1,27,10,4,2002,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406.5424,431.2087,437.978,96.94047
"4657",484,"MEX",48400184,48400513,"07MS","048400","MEX0007","4840000",1,17,10,6,2002,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.2357,531.1161,517.0695,100.61662
"4658",484,"MEX",48400184,48400870,"07MS","048400","MEX0007","4840000",1,15,10,2,2002,2,1,2,1,2,1,2,2,1,1,1,3,2,3,3,1,2,2,3,4,6,6,16,4,6,6,16,32.5,250,300,450,1800,20.76,-0.1288,9,4,0.0477,0.2016,0.333,-1.1847,-0.62,0.1915,NA,-1.0299,537.8199,525.1594,497.1396,100.61662
"4659",484,"MEX",48400184,48401109,"07MS","048400","MEX0007","4840000",1,23,10,4,2002,1,3,1,1,3,1,1,2,1,3,1,3,3,3,1,3,4,4,1,2,4,4,12,2,4,4,12,30.9,150,100,200,NA,17.78,-1.1719,8,2,-0.4903,-0.6465,-0.6231,0.5029,-0.62,-0.4708,-0.3241,-0.3986,391.8868,420.6757,400.2994,96.94047
"4660",484,"MEX",48400184,48401301,"07MS","048400","MEX0007","4840000",1,2,10,8,2002,1,2,1,1,2,1,1,3,1,1,1,1,3,3,1,1,3,3,2,6,4,6,16,6,4,6,16,54.62,150,100,200,1000,12.49,0.1655,7,5,1.1793,-0.5105,-0.3918,1.0346,2.0871,2.0073,1.1934,-0.3986,397.5078,401.7041,372.0743,96.94047
"4661",484,"MEX",48400184,48401366,"07MS","048400","MEX0007","4840000",1,5,10,8,2002,1,4,4,1,1,2,3,3,1,3,1,1,3,3,1,3,1,1,1,1,1,1,6,1,1,1,6,29.18,NA,NA,NA,NA,NA,-2.7682,3,3,-1.6145,-2.3788,-1.7005,NA,-0.62,-0.5786,-0.2393,NA,463.0508,474.3347,483.2064,96.94047
"4662",484,"MEX",48400184,48401389,"07MS","048400","MEX0007","4840000",1,10,10,4,2002,1,3,3,1,3,3,1,3,1,3,1,1,2,3,1,1,5,4,4,2,2,2,9,2,2,2,9,33.83,250,200,400,NA,20.41,-1.5655,5,7,0.031,-2.0706,-0.6231,1.0346,0.1494,0.4572,0.607,-1.6926,470.1691,458.5477,463.9593,96.94047
"4663",484,"MEX",48400184,48401550,"07MS","048400","MEX0007","4840000",1,5,10,7,2002,2,1,2,1,6,1,1,1,1,1,1,1,1,3,1,1,2,2,2,4,6,6,16,4,6,6,16,65.25,250,400,450,1600,19.53,1.1786,10,9,1.1793,1.2361,0.9144,1.0346,2.0871,2.0073,1.2097,0.9078,412.5839,457.5405,443.6152,100.61662
"4664",484,"MEX",48400184,48401610,"07MS","048400","MEX0007","4840000",1,22,10,1,2002,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,398.5525,386.3142,403.7344,96.94047
"4665",484,"MEX",48400184,48401882,"07MS","048400","MEX0007","4840000",1,8,10,6,2002,1,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,2,3,1,5,4,5,14,5,4,5,14.5,50.37,200,200,200,NA,24.77,-0.4616,8,6,-1.0118,-0.9753,-0.349,1.0346,0.7904,1.323,0.2478,0.3334,439.9104,403.5492,425.0401,96.94047
